company,job_title,job_category,seniority,country,min_experience_clean,min_experience,avg_salary_lpa,min_salary_lpa,max_salary_lpa,num_of_salaries,skill_python,skill_r,skill_sql,skill_excel,skill_tableau,skill_power_bi,skill_machine_learning,skill_statistics,skill_spark,skill_hadoop,skill_aws,skill_azure,skill_tensorflow,skill_pytorch,skill_nlp,skill_computer_vision,skill_big_data,skill_etl,skill_git,skill_docker,skill_data_visualization
JP Morgan Chase,Senior Business Analyst,Data Analyst,Senior,India,4,4,12.3,5.1,23.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UnitedHealth,Senior Business Analyst,Data Analyst,Senior,India,3,3,12.5,7.0,19.2,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP Paribas,Senior Business Analyst,Data Analyst,Senior,India,6,6,15.8,9.5,24.0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTT DATA,Senior Business Analyst,Data Analyst,Senior,India,4,4,10.9,6.1,19.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flipkart,Senior Business Analyst,Data Analyst,Senior,India,3,3,20.4,14.0,27.5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oracle,Senior Business Analyst,Data Analyst,Senior,India,4,4,10.2,5.1,22.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merkle Sokrati,Senior Business Analyst,Data Analyst,Senior,India,1,1,7.0,6.2,8.4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Societe Generale,Senior Business Analyst,Data Analyst,Senior,India,5,5,15.2,7.1,22.5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NatWest Group,Senior Business Analyst,Data Analyst,Senior,India,3,3,11.1,4.3,23.2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allianz Technology,Senior Business Analyst,Data Analyst,Senior,India,5,5,11.9,8.0,16.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hexaware Technologies,Senior Business Analyst,Data Analyst,Senior,India,4,4,9.7,4.0,19.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazon,Senior Business Analyst,Data Analyst,Senior,India,3,3,20.1,4.5,30.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPAM Systems,Senior Business Analyst,Data Analyst,Senior,India,7,7,21.9,17.0,25.5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deutsche Bank,Senior Business Analyst,Data Analyst,Senior,India,4,4,7.2,5.0,12.5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNY Mellon,Senior Business Analyst,Data Analyst,Senior,India,4,4,8.7,5.1,15.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legato Health Technologies,Senior Business Analyst,Data Analyst,Senior,India,5,5,14.6,9.4,20.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iris Software,Senior Business Analyst,Data Analyst,Senior,India,7,7,20.5,15.5,27.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NetCracker,Senior Business Analyst,Data Analyst,Senior,India,10,10,28.0,21.0,36.0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Globant,Senior Business Analyst,Data Analyst,Senior,India,5,5,16.7,12.7,20.8,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Genpact,Senior Business Analyst,Data Analyst,Senior,India,3,3,8.0,4.1,16.4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broadridge Financial Solutions,Senior Business Analyst,Data Analyst,Senior,India,3,3,10.8,7.2,16.0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Credit Suisse,Senior Business Analyst,Data Analyst,Senior,India,4,4,16.3,10.0,23.4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiger Analytics,Senior Business Analyst,Data Analyst,Senior,India,2,2,13.8,11.5,15.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novartis Healthcare,Senior Business Analyst,Data Analyst,Senior,India,3,3,13.0,9.5,18.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Standard Chartered Bank,Senior Business Analyst,Data Analyst,Senior,India,3,3,15.0,4.1,30.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wells Fargo India,Senior Business Analyst,Data Analyst,Senior,India,5,5,15.5,8.5,23.6,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shell,Senior Business Analyst,Data Analyst,Senior,India,7,7,25.6,15.5,35.2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Synechron,Senior Business Analyst,Data Analyst,Senior,India,6,6,17.6,9.8,25.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEP Worldwide,Senior Business Analyst,Data Analyst,Senior,India,2,2,10.3,6.8,12.3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3i Infotech,Senior Business Analyst,Data Analyst,Senior,India,4,4,10.8,6.9,16.1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ValueMomentum,Senior Business Analyst,Data Analyst,Senior,India,4,4,12.0,8.5,18.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mphasis,Senior Business Analyst,Data Analyst,Senior,India,3,3,12.6,4.2,20.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capita,Senior Business Analyst,Data Analyst,Senior,India,5,5,12.6,7.0,17.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UST,Senior Business Analyst,Data Analyst,Senior,India,5,5,13.4,9.0,20.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citicorp,Senior Business Analyst,Data Analyst,Senior,India,3,3,15.7,6.0,25.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Optum,Senior Business Analyst,Data Analyst,Senior,India,4,4,13.3,5.5,19.8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barclays,Senior Business Analyst,Data Analyst,Senior,India,3,3,14.2,7.1,22.7,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQVIA,Senior Business Analyst,Data Analyst,Senior,India,5,5,17.7,11.3,26.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epsilon,Senior Business Analyst,Data Analyst,Senior,India,5,5,14.5,10.0,18.2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Etech Global Services,Senior Business Analyst,Data Analyst,Senior,India,3,3,9.2,7.0,12.1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sapiens,Senior Business Analyst,Data Analyst,Senior,India,5,5,18.0,13.8,22.7,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Concentrix Corporation,Senior Business Analyst,Data Analyst,Senior,India,2,2,3.7,2.7,6.2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBS Software Services,Senior Business Analyst,Data Analyst,Senior,India,2,2,6.2,4.3,8.3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hewlett-Packard Enterprise,Senior Business Analyst,Data Analyst,Senior,India,3,3,7.9,3.6,16.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WNS,Senior Business Analyst,Data Analyst,Senior,India,2,2,6.5,3.0,13.6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eClerx,Senior Business Analyst,Data Analyst,Senior,India,2,2,4.2,3.2,6.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citibank,Senior Business Analyst,Data Analyst,Senior,India,3,3,19.5,8.2,25.5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odessa,Senior Business Analyst,Data Analyst,Senior,India,3,3,16.2,12.3,24.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fidelity International,Senior Business Analyst,Data Analyst,Senior,India,5,5,15.9,13.5,19.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ameriprise Financial,Senior Business Analyst,Data Analyst,Senior,India,4,4,9.6,6.2,16.3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tsys Card Tech Services,Senior Business Analyst,Data Analyst,Senior,India,6,6,15.7,12.5,18.9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merilytics,Senior Business Analyst,Data Analyst,Senior,India,0,0,7.8,6.5,9.5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barclays Global Service Centre,Senior Business Analyst,Data Analyst,Senior,India,3,3,12.5,5.0,22.9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unisys,Senior Business Analyst,Data Analyst,Senior,India,5,5,12.7,8.0,17.3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Photon Interactive,Senior Business Analyst,Data Analyst,Senior,India,4,4,9.9,6.3,15.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Technologies,Senior Business Analyst,Data Analyst,Senior,India,4,4,8.7,6.2,14.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virtusa Consulting Services,Senior Business Analyst,Data Analyst,Senior,India,5,5,15.8,11.0,22.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xceedance,Senior Business Analyst,Data Analyst,Senior,India,5,5,13.4,9.5,18.6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uber,Senior Business Analyst,Data Analyst,Senior,India,2,2,13.4,10.0,19.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CitiusTech,Senior Business Analyst,Data Analyst,Senior,India,4,4,14.4,9.5,18.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MetLife,Senior Business Analyst,Data Analyst,Senior,India,0,0,6.0,4.0,9.3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eMids Technologies,Senior Business Analyst,Data Analyst,Senior,India,5,5,15.3,10.0,21.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Standard Chartered Global Business Services,Senior Business Analyst,Data Analyst,Senior,India,7,7,18.4,11.0,29.9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D Cube Analytics,Senior Business Analyst,Data Analyst,Senior,India,2,2,11.7,9.2,14.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novo Nordisk,Senior Business Analyst,Data Analyst,Senior,India,6,6,15.7,10.3,21.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Affine Analytics,Senior Business Analyst,Data Analyst,Senior,India,1,1,10.0,8.0,13.6,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Altisource,Senior Business Analyst,Data Analyst,Senior,India,4,4,8.5,5.2,15.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mu Sigma,Senior Business Analyst,Data Analyst,Senior,India,1,1,8.6,6.3,13.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meesho,Senior Business Analyst,Data Analyst,Senior,India,2,2,19.3,16.0,23.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gartner,Senior Business Analyst,Data Analyst,Senior,India,2,2,18.7,12.5,24.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LearningMate Solutions,Senior Business Analyst,Data Analyst,Senior,India,3,3,10.5,6.4,14.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1 RCM,Senior Business Analyst,Data Analyst,Senior,India,2,2,4.3,3.5,5.9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sopra Steria,Senior Business Analyst,Data Analyst,Senior,India,3,3,14.6,10.0,18.5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiserv,Senior Business Analyst,Data Analyst,Senior,India,8,8,18.0,11.0,29.8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harman Connected Services,Senior Business Analyst,Data Analyst,Senior,India,3,3,12.3,6.6,20.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Principal Global Services,Senior Business Analyst,Data Analyst,Senior,India,4,4,13.3,5.8,17.5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danske IT,Senior Business Analyst,Data Analyst,Senior,India,7,7,18.7,14.3,24.1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amdocs,Senior Business Analyst,Data Analyst,Senior,India,6,6,17.6,11.1,24.9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allscripts,Senior Business Analyst,Data Analyst,Senior,India,5,5,13.9,11.0,17.7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collabera Technologies,Senior Business Analyst,Data Analyst,Senior,India,4,4,11.7,8.0,20.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swiggy,Senior Business Analyst,Data Analyst,Senior,India,2,2,18.4,13.8,22.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birlasoft,Senior Business Analyst,Data Analyst,Senior,India,3,3,9.8,6.0,19.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ValueLabs,Senior Business Analyst,Data Analyst,Senior,India,6,6,14.9,10.0,20.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange Business Services,Senior Business Analyst,Data Analyst,Senior,India,5,5,12.8,7.0,20.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maersk,Senior Business Analyst,Data Analyst,Senior,India,6,6,10.9,5.0,23.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gartner India Research and Advisory Services,Senior Business Analyst,Data Analyst,Senior,India,3,3,20.4,13.8,26.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
First Source,Senior Business Analyst,Data Analyst,Senior,India,2,2,5.1,3.4,6.6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barclays Shared Services,Senior Business Analyst,Data Analyst,Senior,India,2,2,7.1,4.0,14.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICICI Bank,Senior Business Analyst,Data Analyst,Senior,India,5,5,12.3,5.3,21.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CES,Senior Business Analyst,Data Analyst,Senior,India,5,5,7.4,5.2,9.5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer,Senior Business Analyst,Data Analyst,Senior,India,2,2,5.5,2.8,17.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NatWest Markets,Senior Business Analyst,Data Analyst,Senior,India,5,5,13.4,5.0,22.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xoriant,Senior Business Analyst,Data Analyst,Senior,India,6,6,17.5,11.5,21.7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PwC,Senior Business Analyst,Data Analyst,Senior,India,4,4,12.6,6.0,22.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statestreet HCL Services,Senior Business Analyst,Data Analyst,Senior,India,1,1,3.0,2.4,3.6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
First American Corporation,Senior Business Analyst,Data Analyst,Senior,India,5,5,13.4,5.9,18.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MindGate Solutions,Senior Business Analyst,Data Analyst,Senior,India,5,5,12.5,8.0,18.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mindtree,Senior Business Analyst,Data Analyst,Senior,India,4,4,16.9,12.0,22.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEKsystems,Senior Business Analyst,Data Analyst,Senior,India,5,5,15.6,11.7,20.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Decision Point,Senior Business Analyst,Data Analyst,Senior,India,1,1,11.8,10.0,16.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomson Reuters,Senior Business Analyst,Data Analyst,Senior,India,4,4,11.7,5.0,19.5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eurofins It Solutions,Senior Business Analyst,Data Analyst,Senior,India,7,7,22.0,16.0,24.8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capco Technologies,Senior Business Analyst,Data Analyst,Senior,India,7,7,18.2,15.0,20.2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hsbc Technology,Senior Business Analyst,Data Analyst,Senior,India,6,6,18.7,13.0,25.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S&P Global,Senior Business Analyst,Data Analyst,Senior,India,5,5,13.7,9.0,20.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General Mills,Senior Business Analyst,Data Analyst,Senior,India,4,4,13.4,11.0,16.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intellect Design Arena,Senior Business Analyst,Data Analyst,Senior,India,6,6,17.2,11.7,22.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dell EMC,Senior Business Analyst,Data Analyst,Senior,India,3,3,10.5,8.5,13.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ebix Software India,Senior Business Analyst,Data Analyst,Senior,India,4,4,9.8,6.5,13.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Trust Operating Services,Senior Business Analyst,Data Analyst,Senior,India,3,3,6.2,4.9,9.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IVY Comptech,Senior Business Analyst,Data Analyst,Senior,India,7,7,20.7,16.2,25.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atos Syntel,Senior Business Analyst,Data Analyst,Senior,India,6,6,13.8,7.0,22.8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Provana,Senior Business Analyst,Data Analyst,Senior,India,1,1,7.9,5.5,11.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coforge,Senior Business Analyst,Data Analyst,Senior,India,6,6,17.1,11.2,23.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HDFC Bank,Senior Business Analyst,Data Analyst,Senior,India,4,4,13.2,7.1,20.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commonwealth Bank of Australia,Senior Business Analyst,Data Analyst,Senior,India,5,5,28.3,21.0,38.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volante Technologies,Senior Business Analyst,Data Analyst,Senior,India,9,9,22.3,15.0,28.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hinduja Global Solutions,Senior Business Analyst,Data Analyst,Senior,India,2,2,3.3,2.4,4.3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tavant Technologies,Senior Business Analyst,Data Analyst,Senior,India,3,3,10.0,8.0,14.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jocata Financial Advisory and Technology,Senior Business Analyst,Data Analyst,Senior,India,6,6,14.3,9.0,23.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Persistent Systems,Senior Business Analyst,Data Analyst,Senior,India,7,7,22.5,15.0,30.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Axis Bank,Senior Business Analyst,Data Analyst,Senior,India,3,3,14.4,9.3,22.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sabre,Senior Business Analyst,Data Analyst,Senior,India,6,6,20.1,13.8,28.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MResult Services,Senior Business Analyst,Data Analyst,Senior,India,4,4,8.2,5.5,12.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Templeton Investments,Senior Business Analyst,Data Analyst,Senior,India,5,5,12.1,6.8,17.1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allsec Technologies,Senior Business Analyst,Data Analyst,Senior,India,3,3,6.1,5.2,7.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSC Technology India,Senior Business Analyst,Data Analyst,Senior,India,3,3,6.7,4.9,8.7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sopra Banking Software,Senior Business Analyst,Data Analyst,Senior,India,6,6,16.3,10.2,25.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colgate Global Business Services,Senior Business Analyst,Data Analyst,Senior,India,7,7,15.2,13.2,17.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azentio,Senior Business Analyst,Data Analyst,Senior,India,3,3,13.4,9.5,17.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mastek,Senior Business Analyst,Data Analyst,Senior,India,7,7,13.6,9.7,17.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springer Nature,Senior Business Analyst,Data Analyst,Senior,India,6,6,17.0,13.0,21.9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honeywell Technology Solutions,Senior Business Analyst,Data Analyst,Senior,India,5,5,15.9,10.0,23.8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thryve Digital,Senior Business Analyst,Data Analyst,Senior,India,5,5,10.0,7.1,14.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBS,Senior Business Analyst,Data Analyst,Senior,India,7,7,22.9,10.8,33.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zomato,Senior Business Analyst,Data Analyst,Senior,India,2,2,15.7,10.0,22.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cybage,Senior Business Analyst,Data Analyst,Senior,India,8,8,18.0,15.5,23.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larsen & Toubro Limited,Senior Business Analyst,Data Analyst,Senior,India,4,4,11.3,8.5,14.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Bank of Scotland International,Senior Business Analyst,Data Analyst,Senior,India,3,3,5.7,4.1,10.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indegene,Senior Business Analyst,Data Analyst,Senior,India,2,2,14.0,10.2,21.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accion Labs,Senior Business Analyst,Data Analyst,Senior,India,7,7,17.5,11.0,25.2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Infor Global Solution,Senior Business Analyst,Data Analyst,Senior,India,6,6,16.8,13.5,20.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cygnet Infotech,Senior Business Analyst,Data Analyst,Senior,India,4,4,8.6,5.5,11.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oracle Financial Services Software,Senior Business Analyst,Data Analyst,Senior,India,6,6,14.2,8.4,24.1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThoughtWorks,Senior Business Analyst,Data Analyst,Senior,India,5,5,20.2,15.8,25.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citigroup,Senior Business Analyst,Data Analyst,Senior,India,3,3,15.6,9.2,21.1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unacademy,Senior Business Analyst,Data Analyst,Senior,India,0,0,13.0,4.0,25.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Street Corporation,Senior Business Analyst,Data Analyst,Senior,India,2,2,10.7,3.5,22.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCL Infosystems,Senior Business Analyst,Data Analyst,Senior,India,3,3,9.0,3.4,15.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ocwen Financial Solutions,Senior Business Analyst,Data Analyst,Senior,India,4,4,9.9,5.9,13.3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vedantu,Senior Business Analyst,Data Analyst,Senior,India,2,2,16.9,6.6,21.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
